measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,India,Both,All ages,Mental disorders,Rate,2021,13575.70988868452,15105.23484952283,12260.410989453401
Prevalence,Bosnia and Herzegovina,Both,All ages,Autism spectrum disorders,Rate,2020,567.2943947434,1067.39311274239,290.87316266638004
Prevalence,Bosnia and Herzegovina,Both,All ages,Autism spectrum disorders,Rate,2021,569.5357061687,1081.85751219473,290.48563984885
Prevalence,Bulgaria,Both,All ages,Autism spectrum disorders,Rate,2020,527.82904786742,979.6317223627,265.37383817976996
Prevalence,Bulgaria,Both,All ages,Autism spectrum disorders,Rate,2021,529.5043858205,976.0327252551401,264.00919067293
Prevalence,New Zealand,Both,All ages,Autism spectrum disorders,Rate,2020,869.1505562862601,1788.91962360017,405.51443559067997
Prevalence,New Zealand,Both,All ages,Autism spectrum disorders,Rate,2021,874.82228813936,1763.25479478113,406.09423774242003
Prevalence,Kuwait,Both,All ages,Bipolar disorder,Rate,2020,771.2696804464999,1018.6603389826901,612.11576800407
Prevalence,Kuwait,Both,All ages,Bipolar disorder,Rate,2021,775.5990640454801,1020.3561295064501,615.48697842593
Prevalence,Palestine,Both,All ages,Autism spectrum disorders,Rate,2020,690.83937873505,1169.5945240539202,391.15656248963
Prevalence,Palestine,Both,All ages,Autism spectrum disorders,Rate,2021,694.39031805527,1193.4523652648602,390.4202439449
Prevalence,Bangladesh,Both,All ages,Mental disorders,Rate,2020,12712.59801346166,14289.22350893145,11345.453008376171
Prevalence,Bangladesh,Both,All ages,Mental disorders,Rate,2021,13065.834047930992,14681.35746084912,11711.03598112524
Prevalence,Australia,Both,All ages,Autism spectrum disorders,Rate,2020,937.1408075191,1772.28699155291,476.78789606203003
Prevalence,Australia,Both,All ages,Autism spectrum disorders,Rate,2021,942.17733075219,1798.6116140963597,477.31355049173004
Prevalence,Finland,Both,All ages,Autism spectrum disorders,Rate,2020,775.3734432095899,1199.38541812477,478.2404570982
Prevalence,Finland,Both,All ages,Autism spectrum disorders,Rate,2021,776.93281831275,1201.2546172868301,478.03900157206
Prevalence,Nepal,Both,All ages,Mental disorders,Rate,2020,11729.08623406395,12997.737876166022,10657.011420548899
Prevalence,Nepal,Both,All ages,Mental disorders,Rate,2021,11993.56002567798,13294.561336206782,10845.86495279411
Prevalence,Pakistan,Both,All ages,Mental disorders,Rate,2020,12362.23057538074,13736.93217437978,11058.36492710856
Prevalence,Pakistan,Both,All ages,Mental disorders,Rate,2021,12432.45542453492,13883.58051181286,11139.889783391189
Prevalence,Albania,Both,All ages,Autism spectrum disorders,Rate,2020,596.37742794955,1146.3898856026601,308.07521219096
Prevalence,Albania,Both,All ages,Autism spectrum disorders,Rate,2021,593.8187900824801,1143.91011310831,304.4025629567
Prevalence,Romania,Both,All ages,Autism spectrum disorders,Rate,2020,555.97068624937,1047.81524558314,280.46993101383
Prevalence,Romania,Both,All ages,Autism spectrum disorders,Rate,2021,559.3229410577301,1065.24005510718,280.70157887863
Prevalence,Bhutan,Both,All ages,Mental disorders,Rate,2020,11955.37376230411,13133.831649336162,10910.07089285461
Prevalence,Bhutan,Both,All ages,Mental disorders,Rate,2021,11775.94275164746,12940.04152884825,10678.22243145141
Prevalence,Central African Republic,Both,All ages,Mental disorders,Rate,2020,14608.624261300802,16579.51326627308,12743.51538424393
Prevalence,Central African Republic,Both,All ages,Mental disorders,Rate,2021,14777.593502758491,16857.59944073596,12836.304009453988
Prevalence,Belarus,Both,All ages,Autism spectrum disorders,Rate,2020,647.09483907194,1245.0934805015802,321.80915063042
Prevalence,Belarus,Both,All ages,Autism spectrum disorders,Rate,2021,650.09366378085,1262.9539182343801,323.60714457757
Prevalence,Republic of Moldova,Both,All ages,Autism spectrum disorders,Rate,2020,636.12164823262,1214.6806400164098,317.67990949179
Prevalence,Republic of Moldova,Both,All ages,Autism spectrum disorders,Rate,2021,637.822113718,1228.4314828363501,319.37711285455
Prevalence,Argentina,Both,All ages,Autism spectrum disorders,Rate,2020,916.50844339976,1580.9665063364598,514.35154244307
Prevalence,Argentina,Both,All ages,Autism spectrum disorders,Rate,2021,919.4339303593999,1579.70731926803,510.90013938871004
Prevalence,Morocco,Both,All ages,Autism spectrum disorders,Rate,2020,673.20672456259,1037.88587193061,400.4259155624
Prevalence,Morocco,Both,All ages,Autism spectrum disorders,Rate,2021,676.7859883767,1055.49830606707,399.70593047709997
Prevalence,Congo,Both,All ages,Mental disorders,Rate,2020,14329.902144937709,16035.077447815549,12746.935879116261
Prevalence,Congo,Both,All ages,Mental disorders,Rate,2021,14503.45191041818,16238.88079108381,12872.783835794398
Prevalence,Oman,Both,All ages,Autism spectrum disorders,Rate,2020,777.1914324683801,1174.0796022754,476.86645331697997
Prevalence,Oman,Both,All ages,Autism spectrum disorders,Rate,2021,782.29035078,1199.74420362144,477.28338776713997
Prevalence,Guyana,Both,All ages,Autism spectrum disorders,Rate,2020,551.16434734956,976.88716873273,292.17063554073
Prevalence,Guyana,Both,All ages,Autism spectrum disorders,Rate,2021,551.26687962165,991.32102300109,290.00273138750003
Prevalence,Democratic Republic of the Congo,Both,All ages,Mental disorders,Rate,2020,13361.63938967915,15122.231426009499,11889.387874585
Prevalence,Democratic Republic of the Congo,Both,All ages,Mental disorders,Rate,2021,13447.81007508386,15253.898878896522,11896.04960438075
Prevalence,Equatorial Guinea,Both,All ages,Mental disorders,Rate,2020,14131.354087334861,16004.854971715398,12521.441680733162
Prevalence,Equatorial Guinea,Both,All ages,Mental disorders,Rate,2021,14209.87934044071,16100.245185140242,12539.828606199
Prevalence,Gabon,Both,All ages,Mental disorders,Rate,2020,14515.406205461328,16314.86366035046,12839.95494659444
Prevalence,Gabon,Both,All ages,Mental disorders,Rate,2021,14775.245152771491,16642.015644632942,13118.94185190799
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2020,11537.61002610837,12888.959134307252,10261.96772138005
Prevalence,Burundi,Both,All ages,Mental disorders,Rate,2021,11818.512395181879,13207.65444684103,10548.468412013059
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2020,12942.34871571763,14285.648023495809,11644.28508924879
Prevalence,Comoros,Both,All ages,Mental disorders,Rate,2021,13079.060928891558,14486.92875106494,11791.87367676855
Prevalence,Antigua and Barbuda,Both,All ages,Autism spectrum disorders,Rate,2020,558.86524055017,1023.09017471997,300.59039103089003
Prevalence,Antigua and Barbuda,Both,All ages,Autism spectrum disorders,Rate,2021,561.1280635289901,1017.86994064219,298.04645085143
Prevalence,Syrian Arab Republic,Both,All ages,Bipolar disorder,Rate,2020,642.60341219266,838.30581436759,491.77742154684
Prevalence,Syrian Arab Republic,Both,All ages,Bipolar disorder,Rate,2021,653.50684663453,853.68478593118,498.75786275069
Prevalence,Angola,Both,All ages,Mental disorders,Rate,2020,14446.483290915068,16414.87226466831,12648.82562918386
Prevalence,Angola,Both,All ages,Mental disorders,Rate,2021,14796.4966182102,16864.73147748957,12897.136208507789
Prevalence,Germany,Both,All ages,Autism spectrum disorders,Rate,2020,778.2303166021,1398.4780031901198,449.50686009514004
Prevalence,Germany,Both,All ages,Autism spectrum disorders,Rate,2021,782.0503358773901,1393.22113303039,451.54636014387
Prevalence,Barbados,Both,All ages,Autism spectrum disorders,Rate,2020,540.6146508021,1010.09972973977,289.7392807905
Prevalence,Barbados,Both,All ages,Autism spectrum disorders,Rate,2021,542.30104625962,1008.27818835817,289.01074114105
Prevalence,Saudi Arabia,Both,All ages,Autism spectrum disorders,Rate,2020,772.12848873545,1160.9590041962201,473.20237725103
Prevalence,Saudi Arabia,Both,All ages,Autism spectrum disorders,Rate,2021,779.49791233308,1188.06164578769,471.36740498325
Prevalence,Ethiopia,Both,All ages,Mental disorders,Rate,2020,12552.272733250338,14106.61732531423,11222.257085259791
Prevalence,Ethiopia,Both,All ages,Mental disorders,Rate,2021,12891.1493356887,14555.255447475878,11571.20594008439
Prevalence,Kenya,Both,All ages,Mental disorders,Rate,2020,11536.39494032622,12795.70899581694,10443.56944693684
Prevalence,Kenya,Both,All ages,Mental disorders,Rate,2021,11658.03933772904,12966.75465727184,10555.116313120081
Prevalence,Madagascar,Both,All ages,Mental disorders,Rate,2020,11824.031132376891,13122.453014593319,10544.77472417996
Prevalence,Madagascar,Both,All ages,Mental disorders,Rate,2021,12008.56281066307,13374.321765719622,10767.96424218547
Prevalence,Ecuador,Both,All ages,Autism spectrum disorders,Rate,2020,625.07554164901,1070.6704212802,329.78221402444
Prevalence,Ecuador,Both,All ages,Autism spectrum disorders,Rate,2021,626.70809484886,1099.25915140608,327.26215627839
Prevalence,Colombia,Both,All ages,Autism spectrum disorders,Rate,2020,691.69102313744,1194.77703388811,388.71396759549003
Prevalence,Colombia,Both,All ages,Autism spectrum disorders,Rate,2021,694.65568219034,1176.17766758371,386.73755892583
Prevalence,Malawi,Both,All ages,Mental disorders,Rate,2020,11861.71820369732,13195.321101025758,10525.44769420644
Prevalence,Malawi,Both,All ages,Mental disorders,Rate,2021,12284.550234391541,13760.306417057,10938.63919226164
Prevalence,Saint Lucia,Both,All ages,Autism spectrum disorders,Rate,2020,553.77408399639,1015.67230716155,299.82947519947
Prevalence,Saint Lucia,Both,All ages,Autism spectrum disorders,Rate,2021,554.87281304182,1003.12954923936,296.61286848679
Prevalence,Mexico,Both,All ages,Autism spectrum disorders,Rate,2020,742.0723819769,1266.11015940845,408.99256366189
Prevalence,Mexico,Both,All ages,Autism spectrum disorders,Rate,2021,743.84721164019,1253.16964629113,405.57188674488003
Prevalence,Djibouti,Both,All ages,Mental disorders,Rate,2020,11590.5752464057,12759.871535182721,10485.697440387099
Prevalence,Djibouti,Both,All ages,Mental disorders,Rate,2021,12177.12804487976,13455.91500964696,11018.32892883422
Prevalence,Mozambique,Both,All ages,Mental disorders,Rate,2020,12459.10480029744,13992.34053344615,10902.390424704681
Prevalence,Mozambique,Both,All ages,Mental disorders,Rate,2021,12866.107904052858,14476.61925610402,11291.58547499381
Prevalence,Somalia,Both,All ages,Mental disorders,Rate,2020,10641.458376242701,11847.711166862671,9481.33977853888
Prevalence,Somalia,Both,All ages,Mental disorders,Rate,2021,10937.49260550085,12212.57357938743,9744.48457026349
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2020,10797.37695464747,11964.610851098741,9695.579772787009
Prevalence,United Republic of Tanzania,Both,All ages,Mental disorders,Rate,2021,11079.38268763225,12323.11714327012,9965.800444580449
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2020,12150.282559243431,13581.68613358818,10731.37113982166
Prevalence,Zambia,Both,All ages,Mental disorders,Rate,2021,12585.655655517941,14155.67216655018,11167.66768086164
Prevalence,Bahamas,Both,All ages,Autism spectrum disorders,Rate,2020,577.89870720425,1029.6934734940999,308.93641147297
Prevalence,Bahamas,Both,All ages,Autism spectrum disorders,Rate,2021,579.94839765652,1024.92421554266,305.64284767017
Prevalence,Belize,Both,All ages,Autism spectrum disorders,Rate,2020,588.8120228123801,1037.39384304135,307.80788066809004
Prevalence,Belize,Both,All ages,Autism spectrum disorders,Rate,2021,590.12152179854,1052.15066150339,304.83148388428
Prevalence,Nicaragua,Both,All ages,Autism spectrum disorders,Rate,2020,704.26202296388,1185.49807467712,388.86425382629
Prevalence,Nicaragua,Both,All ages,Autism spectrum disorders,Rate,2021,707.35009702815,1196.75250294777,386.85063059461
Prevalence,Panama,Both,All ages,Autism spectrum disorders,Rate,2020,698.68413618211,1182.19889018256,381.57292568499
Prevalence,Panama,Both,All ages,Autism spectrum disorders,Rate,2021,701.02659835589,1163.61004929921,378.71564249792
Prevalence,Brazil,Both,All ages,Autism spectrum disorders,Rate,2020,521.21076609576,980.32977244171,275.01463492417
Prevalence,Brazil,Both,All ages,Autism spectrum disorders,Rate,2021,522.60776112828,955.49360649113,272.25064437262
Prevalence,Eritrea,Both,All ages,Mental disorders,Rate,2020,12022.62525065637,13341.860029782802,10786.131515349449
Prevalence,Eritrea,Both,All ages,Mental disorders,Rate,2021,12023.68055134572,13383.11706202452,10807.53969326517
Prevalence,Dominica,Both,All ages,Autism spectrum disorders,Rate,2020,565.09579437271,995.4230490165601,304.74973086814
Prevalence,Dominica,Both,All ages,Autism spectrum disorders,Rate,2021,566.03305502584,996.6540166654299,301.85088837807
Prevalence,Dominican Republic,Both,All ages,Autism spectrum disorders,Rate,2020,558.95425948902,962.78084179706,292.71759730625
Prevalence,Dominican Republic,Both,All ages,Autism spectrum disorders,Rate,2021,560.06314803448,984.64797064733,291.12995341711
Prevalence,Suriname,Both,All ages,Autism spectrum disorders,Rate,2020,545.50699773526,934.88845029802,284.35899296824005
Prevalence,Suriname,Both,All ages,Autism spectrum disorders,Rate,2021,546.9389942512399,958.72666318967,282.28190652485
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Autism spectrum disorders,Rate,2020,678.3389775960301,1162.37139374498,375.70281576365
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Autism spectrum disorders,Rate,2021,675.42463756238,1149.1412265208899,369.40076970569
Prevalence,Tunisia,Both,All ages,Bipolar disorder,Rate,2020,717.35473326762,900.82870076261,566.93199496193
Prevalence,Tunisia,Both,All ages,Bipolar disorder,Rate,2021,719.45213910793,903.76842164548,568.35265379046
Prevalence,Türkiye,Both,All ages,Bipolar disorder,Rate,2020,720.03366128162,908.54751557883,575.29960256705
Prevalence,Türkiye,Both,All ages,Bipolar disorder,Rate,2021,723.6210292792999,913.6804824651399,578.28425377778
Prevalence,Mauritius,Both,All ages,Mental disorders,Rate,2020,11039.74785212744,12495.65941699793,9985.07006423772
Prevalence,Mauritius,Both,All ages,Mental disorders,Rate,2021,11349.305159048221,12852.50464945328,10239.07723150516
Prevalence,Rwanda,Both,All ages,Mental disorders,Rate,2020,12047.849326726851,13363.75052344605,10795.405814766711
Prevalence,Rwanda,Both,All ages,Mental disorders,Rate,2021,12632.50762432483,14064.51223339712,11324.62153423455
Prevalence,Seychelles,Both,All ages,Mental disorders,Rate,2020,9390.32654688677,10377.0177290725,8607.28925849942
Prevalence,Seychelles,Both,All ages,Mental disorders,Rate,2021,9724.220133558629,10734.89874426589,8920.75497510514
Prevalence,Uganda,Both,All ages,Mental disorders,Rate,2020,11675.52570792115,13321.149408773219,10180.79605668705
Prevalence,Uganda,Both,All ages,Mental disorders,Rate,2021,12293.97148192521,14065.219948989548,10716.29058844181
Prevalence,Lesotho,Both,All ages,Mental disorders,Rate,2020,12340.6720812888,13886.026697342191,10857.82254074222
Prevalence,Lesotho,Both,All ages,Mental disorders,Rate,2021,12698.83508008811,14346.240866899429,11226.88092638376
Prevalence,Greece,Both,All ages,Autism spectrum disorders,Rate,2020,766.33611452438,1372.04124029441,439.85243175017
Prevalence,Greece,Both,All ages,Autism spectrum disorders,Rate,2021,769.29373039352,1372.5243622840198,441.34808605511
Prevalence,Switzerland,Both,All ages,Autism spectrum disorders,Rate,2020,841.1475321163999,1506.90745867967,486.40219475117
Prevalence,Switzerland,Both,All ages,Autism spectrum disorders,Rate,2021,844.72230505618,1499.5976571454798,487.55297521604996
Prevalence,United Kingdom,Both,All ages,Autism spectrum disorders,Rate,2020,726.7272036509299,1348.56251195671,373.81532351748
Prevalence,United Kingdom,Both,All ages,Autism spectrum disorders,Rate,2021,730.48729924776,1338.05137109411,374.95124350574997
Prevalence,Uruguay,Both,All ages,Autism spectrum disorders,Rate,2020,895.48008417062,1596.40217967701,501.17747485814
Prevalence,Uruguay,Both,All ages,Autism spectrum disorders,Rate,2021,898.4493820969599,1588.82519833253,499.78544266861
Prevalence,Trinidad and Tobago,Both,All ages,Autism spectrum disorders,Rate,2020,547.83233191001,1010.46837070856,293.34887431526
Prevalence,Trinidad and Tobago,Both,All ages,Autism spectrum disorders,Rate,2021,549.48617239282,989.09425151425,290.61506562158
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2020,11702.66068091454,13194.83971908741,10273.929668069399
Prevalence,Namibia,Both,All ages,Mental disorders,Rate,2021,12044.167022023761,13639.819345848538,10582.868385610871
Prevalence,Grenada,Both,All ages,Autism spectrum disorders,Rate,2020,544.9307396686299,968.78953815162,293.38088079385
Prevalence,Grenada,Both,All ages,Autism spectrum disorders,Rate,2021,546.78490389977,961.14493528739,290.07554681487
Prevalence,Saint Vincent and the Grenadines,Both,All ages,Autism spectrum disorders,Rate,2020,545.89038576828,960.56226445935,290.19750219073
Prevalence,Saint Vincent and the Grenadines,Both,All ages,Autism spectrum disorders,Rate,2021,546.63194567825,949.05247464663,286.85571232043
Prevalence,Bolivia (Plurinational State of),Both,All ages,Autism spectrum disorders,Rate,2020,627.9916394947101,1121.12204745532,331.06868623739
Prevalence,Bolivia (Plurinational State of),Both,All ages,Autism spectrum disorders,Rate,2021,631.01556800614,1128.00607193102,329.38231496273
Prevalence,Qatar,Both,All ages,Autism spectrum disorders,Rate,2020,937.6942053278,1401.23847926897,663.50051825598
Prevalence,Qatar,Both,All ages,Autism spectrum disorders,Rate,2021,943.8233284791601,1398.39257842817,664.94432729763
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2020,12210.80305760909,13705.05105142262,10868.08954145747
Prevalence,Botswana,Both,All ages,Mental disorders,Rate,2021,12471.0273529601,14002.997425247371,11049.12221183767
Prevalence,South Africa,Both,All ages,Mental disorders,Rate,2020,13345.686870889731,14972.92991171629,11974.35241404509
Prevalence,South Africa,Both,All ages,Mental disorders,Rate,2021,13649.5069955341,15410.465835368032,12216.364540591509
Prevalence,Eswatini,Both,All ages,Mental disorders,Rate,2020,12726.40787767629,14311.143060598892,11293.01016123125
Prevalence,Eswatini,Both,All ages,Mental disorders,Rate,2021,12975.22897740425,14584.684407719382,11530.790613562409
Prevalence,Peru,Both,All ages,Autism spectrum disorders,Rate,2020,643.45312184322,1090.1397692447201,338.92587401219
Prevalence,Peru,Both,All ages,Autism spectrum disorders,Rate,2021,645.44636910763,1116.61425956143,335.17586576639
Prevalence,Iraq,Both,All ages,Autism spectrum disorders,Rate,2020,577.12892566467,912.34216090939,340.88037506437
Prevalence,Iraq,Both,All ages,Autism spectrum disorders,Rate,2021,580.4066691475999,933.02227970255,341.37045606511
Prevalence,Lebanon,Both,All ages,Autism spectrum disorders,Rate,2020,679.34128194148,1062.76883141566,390.18523728126
Prevalence,Lebanon,Both,All ages,Autism spectrum disorders,Rate,2021,682.20188864505,1092.37212765557,385.20290359672
Prevalence,Yemen,Both,All ages,Bipolar disorder,Rate,2020,533.27932935303,722.00410204328,409.86295435786997
Prevalence,Yemen,Both,All ages,Bipolar disorder,Rate,2021,538.4730460797599,728.1943820413401,413.71941769014995
Prevalence,Zimbabwe,Both,All ages,Mental disorders,Rate,2020,11760.637673614,13380.296538247549,10253.77215488786
Prevalence,Zimbabwe,Both,All ages,Mental disorders,Rate,2021,12119.30400292569,14016.81930332733,10607.15672951849
Prevalence,Canada,Both,All ages,Autism spectrum disorders,Rate,2020,1006.14189473629,1736.86597982258,571.45727556622
Prevalence,Canada,Both,All ages,Autism spectrum disorders,Rate,2021,1012.3990102021,1732.6796344993502,573.04759728081
Prevalence,Costa Rica,Both,All ages,Autism spectrum disorders,Rate,2020,701.9063718403601,1232.7545434765,396.4915841112
Prevalence,Costa Rica,Both,All ages,Autism spectrum disorders,Rate,2021,704.35526037233,1224.54144463669,394.0654567342
Prevalence,Algeria,Both,All ages,Autism spectrum disorders,Rate,2020,739.21557319928,1145.8555022103901,427.97202091526
Prevalence,Algeria,Both,All ages,Autism spectrum disorders,Rate,2021,745.21915918659,1164.07294280577,427.3667317309
Prevalence,Egypt,Both,All ages,Autism spectrum disorders,Rate,2020,651.13509839172,1055.70748442518,371.36046286098
Prevalence,Egypt,Both,All ages,Autism spectrum disorders,Rate,2021,654.20841498786,1075.75305463745,369.8052502428
Prevalence,Iran (Islamic Republic of),Both,All ages,Autism spectrum disorders,Rate,2020,704.26242293933,1224.98532007538,390.01695694315
Prevalence,Iran (Islamic Republic of),Both,All ages,Autism spectrum disorders,Rate,2021,708.32083004971,1215.8386540706,389.60609800062
Prevalence,Benin,Both,All ages,Mental disorders,Rate,2020,13789.00118081503,16028.20145357061,11831.61706848127
Prevalence,Benin,Both,All ages,Mental disorders,Rate,2021,14000.66434273598,16579.375614368,12043.30961512963
Prevalence,Burkina Faso,Both,All ages,Mental disorders,Rate,2020,13815.342934228649,16051.21361015183,11895.12562425594
Prevalence,Burkina Faso,Both,All ages,Mental disorders,Rate,2021,13963.533187354049,16365.021841534972,12092.49335736405
Prevalence,Cameroon,Both,All ages,Mental disorders,Rate,2020,13633.351412332839,15810.372422435581,11705.76740784213
Prevalence,Cameroon,Both,All ages,Mental disorders,Rate,2021,13942.15889940815,16384.96178843827,12073.56975109081
Prevalence,Cabo Verde,Both,All ages,Mental disorders,Rate,2020,14199.795686097219,15941.370239874941,12637.28228317623
Prevalence,Cabo Verde,Both,All ages,Mental disorders,Rate,2021,14463.15656541928,16242.95005999728,12886.581345750481
Prevalence,Chad,Both,All ages,Mental disorders,Rate,2020,14583.048763107501,17272.31616151014,12395.80191375339
Prevalence,Chad,Both,All ages,Mental disorders,Rate,2021,14091.654745795679,16873.931725468818,12037.674536047542
Prevalence,Côte d'Ivoire,Both,All ages,Mental disorders,Rate,2020,13791.494808380288,15923.463253890091,11928.18669489143
Prevalence,Côte d'Ivoire,Both,All ages,Mental disorders,Rate,2021,13991.7234255816,16256.66393148234,12152.49476532914
Prevalence,Chile,Both,All ages,Autism spectrum disorders,Rate,2020,913.6865995260699,1629.41113505507,513.12932010545
Prevalence,Chile,Both,All ages,Autism spectrum disorders,Rate,2021,917.41103471027,1626.50698525744,511.40463231307996
Prevalence,Guatemala,Both,All ages,Autism spectrum disorders,Rate,2020,727.18744159968,1219.73228729109,402.18618655470004
Prevalence,Guatemala,Both,All ages,Autism spectrum disorders,Rate,2021,729.3159162442299,1222.36802717424,399.74188070064
Prevalence,Honduras,Both,All ages,Autism spectrum disorders,Rate,2020,714.7587349284801,1192.15548218787,395.57464775651994
Prevalence,Honduras,Both,All ages,Autism spectrum disorders,Rate,2021,717.88207578496,1219.62163346376,392.90418025455
Prevalence,Paraguay,Both,All ages,Autism spectrum disorders,Rate,2020,575.89615225093,974.5374146138901,316.6480812758
Prevalence,Paraguay,Both,All ages,Autism spectrum disorders,Rate,2021,576.80085263654,962.54619618495,314.89105867804
Prevalence,Jordan,Both,All ages,Autism spectrum disorders,Rate,2020,725.59389211319,1131.93217933296,421.16269555218
Prevalence,Jordan,Both,All ages,Autism spectrum disorders,Rate,2021,729.1960731099499,1145.26332653253,420.5829216565
Prevalence,United Arab Emirates,Both,All ages,Bipolar disorder,Rate,2020,828.3295135747701,1084.32857566219,639.14518804146
Prevalence,United Arab Emirates,Both,All ages,Bipolar disorder,Rate,2021,828.7176501666099,1070.88736118975,637.80160892235
Prevalence,Afghanistan,Both,All ages,Bipolar disorder,Rate,2020,496.64236847041,666.15095284646,378.12375578698
Prevalence,Afghanistan,Both,All ages,Bipolar disorder,Rate,2021,498.86485500265997,670.13952987795,380.26014167236997
Prevalence,Gambia,Both,All ages,Mental disorders,Rate,2020,13702.7057485518,15986.768901861351,11749.53813599706
Prevalence,Gambia,Both,All ages,Mental disorders,Rate,2021,13893.397045125392,16428.609044047458,12013.727590403441
Prevalence,Cuba,Both,All ages,Autism spectrum disorders,Rate,2020,529.46889627249,982.88546896788,281.30821269872
Prevalence,Cuba,Both,All ages,Autism spectrum disorders,Rate,2021,530.4683556745499,982.33978149572,280.67146988533
Prevalence,Haiti,Both,All ages,Autism spectrum disorders,Rate,2020,632.19941120182,1128.23208608929,326.83548868751996
Prevalence,Haiti,Both,All ages,Autism spectrum disorders,Rate,2021,635.1236212131,1155.19758081819,323.96744768119
Prevalence,Jamaica,Both,All ages,Autism spectrum disorders,Rate,2020,578.1676604076699,1031.5967711835701,309.52325115532
Prevalence,Jamaica,Both,All ages,Autism spectrum disorders,Rate,2021,579.70241885441,1009.0338502127801,307.55377880021
Prevalence,El Salvador,Both,All ages,Autism spectrum disorders,Rate,2020,670.08322121357,1096.40256281791,375.40026451078
Prevalence,El Salvador,Both,All ages,Autism spectrum disorders,Rate,2021,671.78994827882,1112.72775759155,373.44986710562
Prevalence,Bahrain,Both,All ages,Autism spectrum disorders,Rate,2020,740.8929160461499,1175.9103548841601,461.02425088265
Prevalence,Bahrain,Both,All ages,Autism spectrum disorders,Rate,2021,742.81661331312,1172.35724494286,458.83128212356996
Prevalence,India,Both,All ages,Bipolar disorder,Rate,2020,328.33301722386,384.77429436981,279.54116702117
Prevalence,India,Both,All ages,Bipolar disorder,Rate,2021,331.05846752485,387.99725702564,281.80482205953
Prevalence,Guinea,Both,All ages,Mental disorders,Rate,2020,14184.7067762757,16739.785411554032,12106.11583518289
Prevalence,Guinea,Both,All ages,Mental disorders,Rate,2021,14371.71275811647,17089.64284809568,12328.90493524368
Prevalence,Guinea-Bissau,Both,All ages,Mental disorders,Rate,2020,13366.096219974099,15446.346965413471,11503.02590171739
Prevalence,Guinea-Bissau,Both,All ages,Mental disorders,Rate,2021,13281.36827344717,15641.75088177238,11474.04300528521
Prevalence,Nigeria,Both,All ages,Mental disorders,Rate,2020,13620.51680288682,16849.86662033807,11402.901597649021
Prevalence,Nigeria,Both,All ages,Mental disorders,Rate,2021,13804.34970023455,17224.01803443301,11566.612722751079
Prevalence,Senegal,Both,All ages,Bipolar disorder,Rate,2020,363.14251294472,473.8629415787,282.21118185039
Prevalence,Senegal,Both,All ages,Bipolar disorder,Rate,2021,364.6322459664,476.02951105528996,283.26189360803
Prevalence,Ghana,Both,All ages,Mental disorders,Rate,2020,13154.82522358762,14819.8367091954,11615.31979061476
Prevalence,Ghana,Both,All ages,Mental disorders,Rate,2021,13416.51044688771,15183.86814140279,11919.234483144379
Prevalence,Nigeria,Both,All ages,Bipolar disorder,Rate,2020,347.95922562721,411.82044441082996,292.43001108295
Prevalence,Nigeria,Both,All ages,Bipolar disorder,Rate,2021,349.96437740979997,414.13529327797,293.99982253882
Prevalence,Senegal,Both,All ages,Mental disorders,Rate,2020,12845.691864362549,14809.045846028752,11106.49721267445
Prevalence,Senegal,Both,All ages,Mental disorders,Rate,2021,13162.83399254205,15297.594678207772,11430.70750793332
Prevalence,United Republic of Tanzania,Both,All ages,Bipolar disorder,Rate,2020,350.47334745404,455.56368892063,270.61391184584
Prevalence,United Republic of Tanzania,Both,All ages,Bipolar disorder,Rate,2021,352.52391262103,458.20911492324,272.23869218912
Prevalence,Liberia,Both,All ages,Mental disorders,Rate,2020,14548.820926478189,16721.36496401254,12714.28167659736
Prevalence,Liberia,Both,All ages,Mental disorders,Rate,2021,14713.167604677952,17115.485416607502,12841.17587477548
Prevalence,Mali,Both,All ages,Mental disorders,Rate,2020,12950.089006296159,15248.29861002219,11024.57307663675
Prevalence,Mali,Both,All ages,Mental disorders,Rate,2021,13131.91640835398,15725.49131656222,11265.25621183172
Prevalence,Mauritania,Both,All ages,Bipolar disorder,Rate,2020,361.90865907436,471.59768337026003,282.05694734661
Prevalence,Mauritania,Both,All ages,Bipolar disorder,Rate,2021,364.26885464608,474.77682942751005,283.82931859229
Prevalence,Niger,Both,All ages,Bipolar disorder,Rate,2020,303.86225471731,398.27649189025993,230.45729174871002
Prevalence,Niger,Both,All ages,Bipolar disorder,Rate,2021,304.76603631566996,399.92569756928,231.01566895143
Prevalence,Kuwait,Both,All ages,Autism spectrum disorders,Rate,2020,750.5916064672799,1178.1723948454999,467.05996111855995
Prevalence,Kuwait,Both,All ages,Autism spectrum disorders,Rate,2021,757.5450856492,1182.35605234636,469.66610123657
Prevalence,Bangladesh,Both,All ages,Bipolar disorder,Rate,2020,347.89653697552995,445.20813363192,276.73738655901997
